0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
16395453,16381389,16404099,16387518,16407733,16403042,16526251,16448835,16401505,16534558,16455729,16482503,16464051,16465993,16473287,16514037,16486442,16529061,16562117,16543269,16555179
16398146,16382177,16404277,16387919,16409737,16404451,16526327,16449771,16403669,16534746,16456353,16483145,16465076,16467449,16473849,16514662,16486990,16529328,16564140,16543705,16556883
16401059,16383452,16406615,16388426,16409880,16406812,16526347,16451617,16406026,16535115,16458019,16483766,16465109,16470153,16474900,16517086,16488699,16533931,16564338,16544603,16557370
16402604,16384293,16409886,16389226,16412342,16407998,16526537,16451679,16406202,16535822,16458039,16484306,16465726,16471211,16475377,16517623,16490258,16534694,16565148,16546865,16559652
16403024,16384774,16410719,16389424,16412672,16411395,16527710,16452775,16408235,16535985,16458303,16485505,16467602,16473324,16476714,16518882,16492228,16534820,16566673,16546956,16559871
16403844,16384829,16411289,16390286,16413858,16414219,16528180,16453574,16408784,16536030,16458940,16486225,16468984,16476092,16477419,16519185,16493813,16536271,16566823,16548189,16560874
16404238,16386155,16411762,16391204,16414334,16414390,16529556,16454030,16410203,16539066,16459667,16488235,16469768,16477166,16477657,16519372,16494315,16537867,16569166,16550099,16560954
16406216,16387151,16412742,16392220,16414427,16415914,16531120,16454669,16411729,16540380,16462002,16488433,16470229,16477357,16478559,16519695,16494984,16538883,16569373,16550894,16563336
16406314,16387697,16412809,16392294,16415979,16418316,16532442,16455053,16413860,16541080,16462017,16488753,16470844,16478247,16478738,16520088,16495922,16539502,16569601,16551097,16563675
16406982,16387840,16413009,16392529,16416736,16419217,16533921,16455462,16413897,16541277,16462345,16490475,16470899,16479042,16480302,16520938,16498017,16539966,16570122,16551813,16564214
16409100,16390417,16413105,16394388,16417137,16419267,16534093,16455463,16413922,16541564,16462424,16494532,16471919,16479339,16480570,16521943,16498426,16540737,16570502,16552628,16564785
16409292,16390964,16414173,16400453,16418314,16420328,16534842,16455881,16414169,16541706,16464057,16496840,16473855,16479770,16481817,16522843,16498980,16542267,16570790,16552651,16567578
16409318,16391134,16414307,16400722,16418519,16420702,16535459,16456989,16415352,16542347,16464349,16497696,16474815,16480048,16483610,16523655,16499017,16542719,16572171,16553246,16567994
16409824,16391167,16414586,16401105,16421173,16423044,16537457,16458511,16416004,16542666,16464755,16498822,16474840,16480165,16483722,16525850,16499052,16542857,16573757,16553606,16569493
16411593,16391381,16415140,16401922,16421455,16425053,16537510,16458668,16416498,16543784,16465795,16499364,16475579,16487097,16486181,16526790,16499291,16546719,16575589,16553623,16571190
16412044,16391779,16415853,16402876,16423807,16425844,16537876,16459128,16417004,16544142,16466442,16500322,16476507,16489539,16486638,16527772,16499808,16547013,16575669,16553929,16571399
16412528,16392117,16416107,16404235,16427299,16427118,16537908,16459155,16418344,16547970,16467509,16500740,16477767,16489692,16487120,16528219,16499990,16547182,16576445,16554187,16571792
16413942,16394061,16416838,16405218,16428071,16427706,16537952,16460142,16418758,16548785,16468425,16501036,16478815,16491113,16490650,16528450,16500375,16549347,16577677,16554352,16571892
16414328,16394425,16417066,16405286,16430218,16427810,16541255,16460793,16418836,16549593,16468595,16501171,16479827,16494832,16493831,16529938,16500470,16550077,16577804,16556027,16574035
16415134,16396844,16418343,16405580,16430314,16427891,16541659,16461171,16424855,16550105,16469775,16501179,16481317,16497233,16493980,16530118,16500849,16551403,16578665,16556438,16578522
16416507,16398237,16418902,16405921,16430840,16428763,16542331,16461215,16426299,16552328,16469779,16502167,16482324,16497762,16494913,16530821,16503250,16551420,16581846,16557326,16578988
16416677,16399313,16419847,16406696,16432493,16428796,16543784,16462378,16428502,16552431,16471522,16502390,16483762,16498118,16495254,16531072,16503686,16551591,16583154,16560107,16579660
16417858,16400029,16419872,16407438,16433812,16430256,16544081,16462508,16429287,16554445,16472275,16502734,16485661,16498452,16496754,16532001,16504302,16551924,16583353,16560404,16580648
16419648,16400577,16419984,16408354,16435978,16432199,16544237,16463365,16429932,16556878,16472721,16503257,16485754,16498660,16497254,16532496,16504382,16553204,16583832,16562584,16581931
16419966,16400731,16420192,16409592,16436625,16432843,16546117,16464401,16430424,16556916,16472874,16503457,16486170,16498740,16497509,16532989,16504655,16554360,16584335,16563293,16582105
16420449,16401053,16420813,16410329,16438490,16438531,16546217,16464673,16431953,16557836,16475531,16503660,16487080,16498948,16497610,16534113,16504823,16555821,16585361,16563440,16582577
16421440,16402893,16423702,16411502,16440722,16438953,16546392,16464919,16434285,16558475,16476377,16505505,16487652,16499418,16497761,16537476,16508147,16557466,16585930,16563712,16582906
16421575,16403306,16424067,16411715,16441115,16439961,16546511,16465310,16434900,16561098,16477843,16506569,16487882,16499902,16497865,16537798,16509258,16557480,16587167,16563980,16586042
16422988,16403999,16425310,16412251,16441326,16440185,16547366,16465359,16435393,16561923,16477958,16506763,16489085,16501857,16497899,16538211,16510581,16557567,16587396,16564422,16586250
16423157,16404288,16425891,16412850,16441560,16442392,16548639,16465902,16437002,16561943,16478557,16507903,16489736,16503489,16497930,16538366,16510921,16558030,16587953,16564462,16587233
16424910,16406797,16426108,16415390,16442622,16442901,16548749,16466165,16437815,16562146,16478826,16510738,16490032,16503635,16498020,16538680,16511126,16558047,16588571,16564754,16587597
16424953,16407187,16426251,16415756,16442877,16443473,16548978,16466578,16438151,16562852,16480655,16511799,16490154,16503979,16501480,16539024,16513187,16558524,16588956,16566854,16587920
16426028,16407447,16426518,16416771,16444722,16443573,16549450,16466938,16438876,16563693,16480940,16512506,16490243,16504383,16502762,16539558,16513724,16558595,16589124,16567934,16592483
16426092,16408352,16426858,16419017,16445418,16445287,16550111,16467846,16440643,16565021,16481391,16512631,16491196,16504597,16502935,16539684,16514046,16558716,16589659,16569150,16594677
16426914,16408483,16426932,16421913,16445525,16445426,16550190,16467945,16441378,16565090,16482382,16513014,16491204,16505281,16504158,16542523,16515716,16558824,16589789,16569427,16596266
16429219,16408537,16426995,16422040,16445896,16447205,16551225,16469194,16441589,16565928,16484600,16514313,16492351,16505957,16504274,16544983,16516589,16559432,16590035,16570159,16597323
16429331,16408580,16429504,16422885,16448256,16447570,16551756,16469389,16442945,16566328,16484927,16514927,16494178,16506618,16505148,16545108,16517018,16559852,16591363,16571083,16597351
16430433,16410313,16430236,16423170,16448678,16447577,16551980,16469582,16443312,16567456,16486843,16515079,16496584,16507721,16506249,16546478,16517064,16560873,16591486,16572017,16598119
16430928,16410519,16430592,16423256,16450281,16451151,16552256,16469819,16443826,16569367,16487036,16515234,16496835,16508947,16506282,16546677,16518331,16561314,16591795,16572503,16598718
16431560,16410703,16430990,16424417,16450472,16451566,16553150,16470809,16446600,16571864,16487750,16516510,16497042,16509453,16506394,16547117,16518727,16561703,16591861,16573289,16599126
16431811,16410846,16432295,16424886,16453122,16451601,16554411,16471123,16448270,16573278,16489475,16516889,16498319,16510993,16506721,16553936,16518913,16564049,16591912,16576961,16599923
16432417,16411519,16432722,16425588,16456008,16452731,16555158,16471359,16449595,16573704,16489928,16517729,16498991,16511550,16507374,16554334,16519918,16564154,16595626,16579187,16601520
16432746,16411864,16433345,16426156,16456612,16453363,16557101,16471812,16450478,16573780,16490675,16518108,16499187,16512187,16508106,16555590,16520112,16564190,16597623,16579991,16601682
16433802,16412161,16434093,16426163,16457689,16453452,16557162,16471820,16452296,16574250,16490787,16518160,16501209,16512935,16509924,16556553,16522041,16564600,16598492,16580043,16602072
16434949,16412613,16435626,16428122,16457713,16453677,16557633,16472941,16454532,16575473,16490829,16518426,16503116,16512959,16510212,16557607,16523570,16564851,16598815,16580337,16602198
16435033,16413381,16435663,16428400,16457824,16454082,16558277,16473766,16455764,16577751,16491458,16518902,16503874,16515361,16510846,16558136,16523676,16565877,16598934,16580697,16603402
16435599,16413872,16438177,16428582,16459007,16457800,16558601,16474378,16456152,16578832,16491769,16519421,16505019,16516952,16511357,16559273,16524023,16566839,16600061,16580893,16606614
16436226,16415541,16438377,16429226,16459302,16459827,16558635,16474966,16456415,16579281,16491780,16519736,16505439,16519272,16512063,16561057,16530177,16566997,16600589,16581120,16609716
16438163,16415574,16438438,16429661,16459845,16460747,16558884,16476570,16456914,16580721,16492103,16520402,16505628,16520750,16512577,16562443,16530213,16567693,16600629,16581348,16610983
16438432,16416097,16438835,16429924,16459926,16460882,16559462,16476701,16458691,16580838,16492856,16520760,16506203,16520923,16512793,16562681,16531446,16568660,16601549,16581456,16612169
16438749,16416419,16441330,16430181,16460010,16462220,16559607,16476829,16459083,16581786,16493483,16521662,16507503,16521253,16512888,16563504,16531823,16569293,16603340,16582884,16612297
16438903,16416762,16442498,16430264,16460084,16462442,16559816,16477254,16460913,16582865,16493648,16522259,16508769,16521399,16513017,16563648,16533401,16569492,16604553,16584265,16613344
16440280,16417219,16444520,16430811,16460114,16463142,16560620,16477509,16461534,16583801,16494393,16522461,16509253,16521426,16513352,16564595,16533550,16569990,16605226,16584594,16613419
16440985,16418244,16444765,16431002,16460250,16463336,16560682,16477717,16465001,16584680,16496088,16523088,16509411,16521653,16513997,16564769,16533869,16570712,16606061,16584639,16614505
16441087,16418824,16445884,16431549,16460526,16464917,16561497,16477831,16465845,16585149,16497493,16524841,16510467,16522900,16514192,16564920,16533995,16570818,16606484,16584895,16617538
16441097,16418963,16446396,16433919,16460732,16465773,16561790,16478807,16466205,16585377,16497934,16525434,16511475,16522993,16514812,16565313,16534357,16571056,16607244,16585081,16617617
16441129,16419111,16448875,16436916,16460850,16465901,16562714,16479775,16466641,16586001,16500809,16525794,16512897,16523658,16514956,16566228,16534480,16575799,16607347,16585342,16618857
16441198,16419520,16449058,16436965,16461542,16466271,16564121,16480547,16466683,16588116,16501026,16526074,16513330,16523893,16515512,16567736,16534826,16575853,16607687,16591193,16621674
16442008,16419842,16449584,16437227,16462401,16466362,16565704,16480929,16467106,16588872,16501469,16526501,16514329,16524504,16516173,16568405,16535703,16576276,16607792,16591248,16621728
16443589,16419844,16451266,16437388,16463761,16466620,16565970,16482612,16467434,16589328,16502354,16526710,16514533,16524576,16517753,16568646,16536197,16576659,16607992,16591878,16626127
16443715,16419857,16451785,16437801,16464132,16466682,16566285,16482820,16469334,16589380,16504444,16527474,16516051,16524679,16517877,16569003,16537685,16576785,16609449,16593583,16626732
16444535,16420322,16452386,16438550,16464313,16466721,16566460,16483415,16469722,16589678,16504788,16528189,16517074,16525607,16518543,16569025,16541807,16577982,16609597,16595290,16628318
16444872,16421311,16453723,16439207,16467689,16467216,16566719,16483454,16470285,16590255,16504884,16530029,16517326,16526399,16518747,16569058,16542092,16579282,16610785,16595839,16628330
16445284,16421743,16453795,16439851,16468301,16468793,16568542,16483530,16470844,16591857,16505086,16530305,16517914,16528850,16519015,16569152,16542190,16579965,16611780,16595922,16629414
16445369,16422108,16453841,16440397,16468722,16469371,16568598,16484398,16471526,16592394,16506029,16530969,16518815,16529481,16519690,16569543,16542258,16580149,16611835,16596556,16630703
16445664,16422467,16454112,16441406,16469754,16469739,16569118,16484561,16472108,16593566,16506461,16531241,16518833,16530524,16520861,16571395,16542839,16580284,16616497,16598226,16630867
16446000,16422960,16455103,16441430,16470464,16470036,16569646,16485206,16472143,16594052,16507080,16532655,16518958,16530599,16520981,16572107,16543328,16580667,16616712,16598278,16631726
16446848,16423036,16455593,16441484,16471793,16470277,16570280,16486029,16472458,16595019,16507819,16534639,16519447,16531264,16521880,16572978,16543768,16582643,16618988,16600848,16632861
16447074,16423375,16456263,16441796,16472229,16470678,16570820,16486320,16472664,16595557,16508986,16536517,16519662,16532959,16523059,16574702,16544566,16584123,16619375,16601872,16633173
16447747,16423943,16457286,16442551,16472503,16471366,16571606,16486685,16474335,16596061,16508992,16536644,16519842,16533843,16524436,16575323,16544587,16585293,16620289,16602248,16633333
16448304,16424031,16457463,16443687,16472958,16471725,16572431,16486820,16474353,16599279,16509772,16536698,16520100,16533910,16525165,16575340,16546035,16585382,16621086,16603692,16634838
16448748,16424333,16457528,16444202,16473596,16473006,16574075,16488257,16474541,16599497,16510755,16537272,16520863,16535909,16525174,16575806,16548223,16585415,16622079,16604214,16635113
16449780,16425705,16457656,16444619,16474775,16474371,16574185,16488517,16475052,16599786,16512402,16538552,16521149,16536094,16525567,16576377,16548764,16585670,16622526,16605526,16636230
16450206,16425983,16458684,16445307,16474828,16474558,16575271,16488940,16475824,16599801,16513448,16538700,16521995,16536414,16525584,16577027,16549249,16587033,16623951,16605793,16636645
16450434,16427884,16458769,16451723,16476669,16474987,16575678,16489603,16475919,16600299,16513719,16539254,16523578,16536846,16526009,16577623,16550337,16588233,16624065,16605906,16636810
16450608,16428957,16459339,16451836,16477506,16476406,16576337,16490508,16476721,16600960,16514462,16539649,16523632,16538812,16529598,16578286,16550502,16588552,16624326,16607005,16637413
16451004,16429022,16459393,16452206,16477891,16478013,16577205,16491276,16477573,16601120,16515306,16540128,16524655,16539908,16530954,16578494,16550599,16588689,16625487,16607470,16637659
16451313,16429023,16460624,16452274,16478910,16478515,16577418,16492435,16478679,16601280,16515384,16540501,16525799,16540039,16531170,16579711,16550926,16589203,16626470,16607964,16638949
16451439,16431174,16460834,16452452,16479360,16480698,16577639,16493933,16479142,16601391,16515795,16540748,16526159,16540691,16531599,16580939,16551971,16589678,16626705,16609162,16639199
16452089,16431528,16461168,16452476,16479361,16481990,16578107,16494257,16480195,16602107,16517449,16541339,16526830,16540698,16531939,16581131,16552185,16590417,16627091,16611875,16639477
16452716,16432678,16461637,16453132,16480563,16482082,16578566,16495639,16481153,16602714,16519082,16541795,16528073,16541199,16532117,16581496,16552937,16591901,16627425,16612944,16640474
16453268,16433517,16461871,16453483,16480661,16482386,16579308,16496340,16481877,16602930,16519260,16542417,16528451,16541857,16532511,16581520,16553299,16592599,16628008,16615603,16641704
16453348,16434881,16462294,16454206,16480791,16482571,16579645,16497647,16482194,16604221,16520189,16542839,16528606,16542033,16533014,16582395,16553687,16593551,16629103,16616946,16643735
16453657,16436043,16462692,16454213,16481023,16483177,16579705,16497820,16483106,16605862,16520207,16543039,16529290,16543057,16533443,16583322,16554832,16593593,16631097,16617923,16646096
16454129,16436124,16462751,16454231,16481273,16483590,16579790,16499308,16483548,16609053,16522008,16543767,16529432,16544529,16533887,16585238,16557201,16594895,16632448,16617980,16648591
16454761,16436128,16462759,16454454,16481803,16483808,16579948,16499641,16484745,16609642,16524181,16545667,16529449,16545485,16534604,16585338,16557687,16596426,16633368,16618609,16653991
16454818,16436496,16462794,16454460,16482193,16484318,16580670,16499937,16484984,16611539,16524317,16545759,16529597,16546872,16535177,16585666,16559245,16597926,16635814,16620022,16655228
16456467,16436607,16463602,16455734,16482354,16484680,16581138,16500308,16485438,16611698,16524395,16545797,16530865,16547406,16536388,16585717,16559566,16598118,16635923,16622876,16655512
