0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log,avg,,0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
26552541,26564946,26512800,26561546,26534898,26472146,26574516,26620763,26598190,26643851,26709383,26695078,26815359,26872100,26808072,26916864,27161523,27274680,27139879,27344824,27433610,26800360.43,,33080290,33497336,33593644,33535303,33667530,34712499,34043973,34865039,34715040,34412058,34246406,34959248,38492195,34719665,38486685,38804808,38740790,38619809,39036169,38771093,39141526
26553030,26565185,26513368,26561654,26534973,26472148,26575472,26621403,26598463,26644030,26710465,26697097,26815918,26874214,26808341,26919981,27161611,27274922,27141132,27346239,27433793,26801116.14,,33080535,33497421,33594658,33536660,33667635,34753759,34046956,34874266,34718319,34412719,34246646,34970940,38497471,34719822,38502963,38810090,38746660,38624372,39045153,38776224,39146335
26553568,26565366,26513425,26561708,26535367,26472244,26575658,26621801,26598660,26644102,26710835,26697677,26815927,26874658,26809477,26923853,27163245,27276119,27141420,27346503,27434032,26801697.38,,33081325,33497748,33595064,33538594,33667673,34760065,34055075,34878693,34718918,34413585,34246656,34974723,38502134,34723208,38508196,38814898,38748816,38645946,39047578,38777822,39147627
26554388,26565483,26513792,26562083,26536903,26472365,26575974,26621877,26598724,26645816,26710836,26701930,26816100,26875464,26813442,26924498,27163550,27277735,27147320,27347001,27435299,26802884.76,,33081409,33498085,33595302,33538989,33668515,34764098,34056212,34881244,34720650,34415849,34247350,34984145,38505332,34723610,38517845,38816014,38749946,38651442,39047834,38783419,39149029
26554671,26565629,26514565,26562508,26538263,26472506,26576710,26622121,26600962,26646190,26711377,26702252,26817243,26875656,26814958,26926153,27164339,27283196,27153546,27347115,27435352,26804062.48,,33081699,33498962,33595364,33539528,33669000,34788145,34056976,34883547,34721965,34423186,34248504,34988501,38513792,34731447,38520420,38819713,38752834,38654080,39048121,38785862,39149584
26555103,26565871,26514965,26562520,26538954,26472576,26577076,26622762,26603309,26647927,26711383,26702900,26817358,26875745,26814983,26927695,27166863,27283727,27154750,27348504,27436218,26804818.52,,33082682,33499041,33595378,33541934,33669065,34803139,34060076,34905454,34723753,34425605,34249848,35008327,38516505,34733351,38521115,38821109,38756559,38663172,39048367,38796771,39154637
26555983,26566283,26514988,26562811,26539727,26472636,26577525,26622839,26605150,26648149,26711929,26703350,26817984,26879913,26815531,26929896,27167712,27284111,27155802,27348630,27436288,26805582.71,,33083605,33500665,33595749,33541992,33669707,34809418,34065969,34909533,34730903,34427195,34250389,35030067,38525999,34735385,38521545,38826182,38757717,38664530,39052470,38799443,39158041
26556358,26566752,26515016,26563061,26540392,26472722,26577554,26623036,26605241,26648573,26712743,26703611,26818013,26881846,26816545,26930236,27167980,27284121,27158952,27349947,27436404,26806147.76,,33083744,33500906,33596219,33542268,33669922,34816854,34075197,34956935,34742184,34439048,34251185,35033084,38534747,34741001,38547792,38826655,38760963,38673506,39053199,38799721,39162195
26556828,26566892,26515663,26563257,26540495,26472792,26578691,26624206,26605696,26649675,26713036,26705248,26819470,26882934,26817275,26931001,27168082,27287072,27162088,27351146,27437551,26807099.9,,33084447,33502197,33596261,33543346,33670930,34818584,34078147,34967996,34744319,34446914,34251316,35099333,38544049,34741371,38548916,38829652,38770181,38680108,39054284,38805104,39163106
26557153,26567690,26516568,26563649,26542208,26473140,26579176,26625399,26606210,26651810,26713372,26706225,26819821,26883098,26819455,26934976,27172978,27287270,27162132,27353366,27437790,26808261.24,,33084872,33502518,33596712,33543697,33671267,34837224,34080172,34975616,34751432,34450287,34252801,35113567,38545655,34751940,38552313,38829676,38770860,38682101,39054536,38807034,39163681
26557238,26568309,26517511,26563711,26542461,26473164,26580003,26625970,26606630,26652002,26713634,26706241,26820746,26883283,26819668,26935418,27174294,27288204,27162745,27353627,27438048,26808709.86,,33085911,33502646,33597361,33546695,33671905,34844550,34100179,34986007,34760850,34458943,34252975,35131501,38547005,34754994,38562302,38835390,38770904,38683263,39057649,38808521,39165168
26557368,26568776,26517700,26564141,26542940,26473696,26580437,26626350,26607418,26652019,26714253,26707600,26820797,26884970,26820656,26935689,27174436,27288492,27164827,27354989,27438849,26809352.52,,33086517,33503792,33597407,33546752,33672015,34876321,34110833,34991005,34773970,34459381,34254277,35251440,38547325,34761629,38573387,38836799,38773761,38684244,39060226,38809848,39171676
26557443,26568955,26517816,26565538,26545126,26474298,26581333,26626733,26607621,26652477,26715915,26708569,26821139,26888533,26821796,26936123,27174538,27288511,27166150,27357370,27440039,26810286.81,,33087327,33504098,33597734,33546831,33672266,34878120,34110991,34995946,34787374,34461022,34255093,35305231,38549598,34761665,38577647,38837296,38776582,38687476,39062881,38811450,39172137
26557471,26569378,26517885,26565845,26545570,26474382,26581448,26627346,26608196,26653207,26716785,26709741,26821195,26891400,26821923,26936828,27178184,27289311,27168311,27358061,27440065,26811072.95,,33087343,33505290,33598808,33548519,33672358,34897396,34119598,35020040,34792505,34463576,34255464,35308850,38562661,34762561,38585765,38839712,38779238,38689197,39066965,38813297,39174806
26557673,26569637,26517903,26566593,26546764,26474566,26583210,26630446,26608545,26653281,26716874,26713613,26821408,26892527,26821966,26937074,27180184,27289485,27169164,27359438,27441404,26811988.33,,33088226,33506461,33598866,33548826,33672380,34903171,34123457,35055591,34796114,34463600,34255954,35335403,38566185,34763990,38597640,38841102,38796565,38690029,39070053,38813467,39175119
26558031,26569718,26518013,26566616,26547141,26475042,26583986,26630608,26609526,26653544,26720680,26715059,26822300,26893421,26823410,26938666,27182270,27290784,27171473,27359883,27442666,26812992.24,,33089581,33508035,33599396,33550053,33672788,34917947,34123557,35178755,34806697,34473843,34258204,35487946,38576236,34764096,38602839,38842034,38797027,38704627,39070416,38818723,39180792
26558173,26570678,26518697,26566868,26547576,26475633,26584486,26631243,26610029,26656145,26722686,26716041,26822935,26896097,26826206,26939282,27182625,27291356,27174813,27361234,27443324,26814101.29,,33090331,33508439,33599432,33550414,33674103,34923774,34124384,35201651,34815411,34478425,34259227,35516550,38577704,34769679,38610590,38842233,38797924,38705679,39072897,38819202,39188450
26558618,26570727,26519132,26566896,26547584,26476265,26585066,26631283,26612327,26656488,26723877,26716571,26823880,26897892,26830412,26940151,27186199,27291503,27174836,27361528,27443335,26814979.52,,33091258,33509064,33600073,33550481,33674286,34926730,34129602,35223129,34819664,34481866,34260312,35526304,38585271,34777343,38613524,38842791,38798298,38711350,39073602,38820269,39192662
26559467,26571250,26519255,26566929,26548315,26476341,26587051,26631490,26612948,26656916,26723894,26718395,26824763,26897963,26830953,26941959,27187369,27291800,27178003,27362168,27443428,26815745.57,,33091414,33509321,33600488,33551199,33675268,34932808,34129669,35267174,34821985,34490922,34260798,35531953,38593270,34782729,38614283,38844089,38798699,38722512,39075827,38821751,39206480
26559683,26571295,26519416,26568425,26548471,26476380,26587434,26631960,26613513,26657639,26724275,26718480,26825762,26898135,26832531,26943401,27187930,27292593,27179824,27362473,27445526,26816435.52,,33091971,33509460,33601201,33551397,33675993,34933694,34130801,35312262,34829615,34492449,34261095,35550733,38594733,34786425,38615043,38844814,38801240,38724963,39076966,38821850,39208053
26560031,26571393,26519644,26569292,26549775,26476427,26587655,26632729,26613788,26660309,26724633,26719961,26826132,26898638,26834310,26944112,27190204,27292679,27180583,27363028,27446407,26817225.24,,33092535,33509930,33601514,33551586,33676417,34934854,34133854,35392186,34830468,34525699,34261138,35569755,38595813,34786734,38622723,38847788,38804532,38725272,39077049,38822845,39209172
26560064,26571740,26519657,26569556,26550149,26476568,26587900,26634133,26614494,26660490,26725753,26721909,26826978,26898887,26834470,26944521,27190723,27295160,27183148,27363702,27448121,26818005.86,,33092955,33510049,33601717,33551900,33676423,34937306,34137654,35441377,34830931,34533121,34261859,35595940,38602335,34791092,38623976,38849656,38817904,38727117,39077366,38831973,39217936
26560859,26573726,26520005,26571267,26550759,26476928,26588911,26634487,26614677,26660725,26726944,26722301,26827306,26899602,26835121,26944599,27190775,27295960,27183346,27364091,27448693,26818622.95,,33093085,33510387,33602311,33552148,33676540,34967054,34138774,35464978,34848144,34542534,34262258,35603155,38607368,34792701,38629583,38852120,38820487,38729898,39077778,38835055,39221909
26561058,26574928,26520471,26572013,26551313,26477264,26589085,26636846,26614883,26661238,26728114,26723452,26828373,26900445,26835819,26944899,27191637,27296316,27183634,27364374,27449942,26819338.29,,33093117,33510390,33602512,33552745,33676837,34970985,34142643,35483499,34864841,34549052,34264450,35629724,38612955,34808017,38639197,38853542,38833488,38734521,39083156,38835444,39224094
26561263,26575092,26521259,26572383,26551828,26477456,26589146,26638353,26615228,26661733,26728115,26724643,26828843,26901396,26836570,26945538,27193316,27296444,27185888,27364413,27451198,26820005,,33093127,33510988,33603602,33552891,33677126,34974541,34142657,35501423,34870580,34567720,34264546,35640187,38618800,34822448,38641516,38857105,38834371,38735597,39089017,38840370,39228323
26561836,26575130,26521578,26572728,26552168,26477638,26589765,26639416,26615523,26661756,26728453,26726452,26829142,26902527,26836756,26947099,27195029,27302160,27192387,27366173,27451459,26821198.81,,33093656,33511006,33603925,33553110,33677642,34996773,34145179,35523297,34870649,34614731,34264566,35688290,38620861,34834059,38645625,38857807,38836600,38738303,39090903,38846501,39229288
26562339,26575940,26521760,26572783,26552561,26477654,26589989,26639623,26616958,26662059,26728484,26726668,26829204,26904258,26837829,26947997,27195145,27302236,27194571,27366440,27453056,26821788.29,,33093987,33511773,33603957,33553614,33678116,35029661,34148329,35556987,34873210,34661634,34264629,35789439,38625306,34852799,38646836,38860380,38839529,38740992,39092655,38861366,39231315
26562531,26576398,26521858,26572893,26552601,26477669,26590462,26640425,26617753,26663926,26729029,26727350,26831206,26905039,26838855,26948045,27197159,27302414,27199355,27367510,27453331,26822657.57,,33094478,33512292,33606072,33554207,33678391,35210764,34148755,35560850,34897881,34671779,34264723,35876965,38627361,34854412,38656287,38862396,38845379,38747113,39096679,38864035,39239225
26564570,26577104,26522133,26573188,26552765,26477769,26590720,26640808,26617992,26664160,26729866,26727663,26831533,26906005,26839535,26948402,27197235,27302558,27200804,27367888,27453588,26823156.48,,33095003,33512424,33606323,33554456,33679042,35376929,34149266,35580327,34910150,34676989,34268303,36023847,38631310,34855070,38658506,38863511,38845730,38749741,39097093,38866274,39239467
26564573,26577129,26522317,26573882,26552924,26478468,26591398,26640908,26620248,26664185,26730689,26729479,26834210,26906522,26841563,26949808,27197343,27303316,27201114,27368235,27455303,26823981.62,,33095295,33512830,33606596,33558172,33680241,35381076,34155749,35582978,34914470,34679153,34268602,36076531,38636356,34876468,38662010,38864193,38847092,38753548,39107058,38866704,39240579
26564786,26577459,26522646,26574282,26552980,26478748,26591605,26641173,26621522,26664376,26732063,26729919,26835634,26909019,26842798,26950599,27199472,27303935,27203953,27368277,27456075,26824824.81,,33096404,33513947,33606912,33558285,33680469,35429668,34156350,35593827,34923056,34686654,34269531,36157600,38641051,34877871,38665598,38867894,38849303,38758552,39116130,38867628,39241432
26565181,26577539,26522886,26574682,26553329,26478979,26592178,26642116,26621736,26665011,26732767,26730152,26835992,26912433,26843813,26953108,27201481,27305475,27207691,27370866,27456815,26825915.71,,33097366,33514976,33606992,33558991,33680496,35458618,34157491,35597537,34926944,34688512,34271957,36272499,38641189,34883763,38675001,38874803,38852618,38767998,39117684,38870679,39243097
26565691,26577654,26523036,26575431,26553573,26479101,26593375,26642390,26621960,26667280,26734404,26730933,26837315,26913348,26843888,26954368,27202459,27305637,27208334,27371168,27457700,26826621.19,,33097503,33516020,33607212,33559422,33683025,35478153,34165988,35597541,34943119,34688678,34272261,36281031,38648061,34885117,38676710,38878390,38860637,38769806,39119124,38878336,39245111
26565745,26578181,26523038,26575470,26554056,26479424,26595021,26642553,26622041,26667741,26735450,26731894,26837364,26914558,26844922,26955190,27203717,27306659,27208531,27372296,27458115,26827236.48,,33097514,33516807,33607274,33559688,33683334,35494139,34166477,35615047,34944038,34693484,34272774,36373511,38657500,34885837,38694589,38879199,38862187,38769873,39121334,38891978,39245918
26566947,26578583,26523216,26576288,26554256,26481162,26595188,26642762,26622156,26667903,26736138,26732240,26837368,26916966,26845349,26957689,27204572,27307393,27209091,27375756,27458155,26828056.1,,33097560,33517093,33607784,33560197,33684909,35494688,34166944,35635359,34958328,34696578,34273240,36381386,38660329,34887300,38701853,38884909,38867993,38773201,39122741,38892091,39248918
26567495,26578744,26523241,26577138,26555308,26481577,26595638,26642952,26623525,26668153,26736787,26734471,26838103,26918543,26845549,26958247,27205623,27308413,27209608,27376311,27458658,26828765.9,,33098724,33517621,33608082,33560640,33686204,35496441,34169635,35653325,34984882,34703962,34273835,36382441,38666353,34901782,38705237,38889661,38873337,38774444,39137091,38894236,39255946
26567634,26579440,26523312,26577333,26555351,26481646,26596648,26643501,26624282,26670251,26737303,26734740,26838798,26919805,26845747,26958329,27206132,27309476,27210340,27377064,27459112,26829344.95,,33099172,33517683,33609029,33561152,33689002,35515723,34169894,35683336,34992861,34705657,34274379,36407408,38674057,34907336,38707159,38895427,38875518,38793132,39146236,38898257,39261163
26567685,26579486,26523496,26577824,26556236,26482033,26597119,26644063,26624301,26670446,26737454,26735092,26839647,26920112,26850383,26958512,27206442,27309791,27213585,27377815,27459134,26830031.24,,33099792,33518344,33611215,33561671,33690030,35542191,34173407,35687242,35005782,34706874,34275945,36407704,38678593,34912487,38708773,38902589,38876059,38796780,39151545,38914254,39262317
