0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
32227742,32174241,31749841,31638398,31445912,31553920,31411206,30378116,30636921,30383074,30221409,30533640,30310682,30334979,30291726,30087664,29975691,30082811,30007475,30028740,30004332
32227929,32175879,31791669,31653549,31446942,31556111,31430828,30386133,30638509,30402165,30221596,30536157,30313481,30335625,30293409,30091016,29980448,30090098,30007686,30032514,30008698
32230062,32178909,31797727,31675505,31462704,31566778,31438151,30400480,30638906,30405403,30223564,30540028,30322986,30337587,30293650,30092678,29991811,30092957,30009866,30036579,30010027
32230208,32181132,31862179,31693329,31463655,31582707,31444762,30413898,30644150,30418970,30224496,30545128,30325379,30337602,30296829,30093981,29993094,30099347,30016517,30042675,30012737
32231879,32182248,31882403,31696941,31463898,31608443,31448045,30418016,30654957,30420203,30224773,30549917,30325728,30337670,30301349,30094654,29993190,30099579,30019109,30043557,30012833
32232295,32184440,31883228,31712925,31466041,31625323,31489757,30419622,30667847,30421887,30224964,30552134,30327274,30346459,30302411,30096774,30007433,30105084,30022862,30044925,30014674
32234469,32185990,31886312,31729773,31467015,31627415,31494806,30422058,30668688,30430498,30227523,30554289,30330508,30349494,30303040,30102439,30007438,30105623,30028504,30045978,30018357
32234649,32190355,31897499,31729990,31468888,31631211,31515604,30430957,30669821,30432101,30228518,30556760,30335352,30360277,30303622,30111685,30007505,30106588,30033440,30046957,30020373
32234769,32191649,31950586,31753624,31469056,31664667,31518015,30435487,30670834,30439936,30231607,30560639,30336903,30363531,30304909,30115427,30009432,30106690,30034297,30047293,30024979
32235159,32192208,31951458,31758724,31470243,31665029,31528151,30440402,30671423,30441966,30232182,30561285,30339886,30364238,30305785,30115836,30010420,30111193,30034682,30047380,30025044
32235463,32192392,31956546,31770308,31476725,31665827,31529407,30455624,30674178,30449254,30233090,30565419,30348445,30376614,30306669,30116508,30013550,30118158,30036824,30048999,30029211
32236824,32193036,31994668,31777513,31482557,31676745,31546085,30464131,30676294,30480587,30238578,30567636,30351631,30377223,30310037,30120881,30017726,30119542,30038040,30050728,30035103
32237272,32195694,31996213,31806183,31482797,31681443,31572967,30466220,30678417,30482068,30239588,30569190,30354357,30381791,30311176,30121320,30021363,30126222,30041259,30051134,30037367
32237811,32197935,32003107,31807057,31484821,31705419,31577379,30471367,30678462,30484178,30239999,30582989,30368182,30385088,30312583,30123635,30028235,30131648,30045751,30051824,30040974
32238726,32198916,32006792,31813445,31489015,31716174,31578627,30475819,30681097,30487070,30240158,30584826,30376992,30389478,30313440,30125900,30042894,30133693,30046985,30051985,30041348
32238927,32199641,32015528,31820345,31489657,31723486,31598423,30494611,30698842,30492693,30241543,30588167,30381578,30395682,30317784,30126759,30060350,30136192,30051628,30054555,30041461
32240101,32200411,32016274,31888768,31490361,31727605,31603102,30517610,30708738,30494470,30246461,30589556,30382838,30396012,30321291,30127331,30061820,30141215,30052032,30055544,30041744
32240465,32200480,32024261,31896893,31493242,31794890,31626112,30522243,30709361,30499679,30247761,30600338,30386843,30399887,30323127,30129557,30064212,30141754,30054866,30058182,30042669
32240570,32203977,32024815,31932763,31495206,31806258,31628212,30544735,30713284,30504557,30249415,30611766,30388626,30402742,30326901,30134138,30065964,30142047,30055294,30058193,30047215
32241667,32204768,32030412,31947234,31496827,31820233,31652237,30546215,30724982,30507731,30257096,30616342,30389664,30404369,30328465,30138833,30066958,30142624,30063912,30060818,30050204
32242398,32205437,32030493,31955057,31498286,31830795,31672379,30564266,30727509,30507963,30259099,30624949,30389956,30407234,30329151,30147406,30069741,30144513,30064611,30063473,30052107
32242496,32207447,32031475,31980138,31499837,31831166,31676472,30565837,30728613,30521185,30260983,30626893,30402845,30407343,30334610,30154243,30070801,30144856,30066583,30063998,30063924
32242584,32209388,32036765,31983437,31500229,31836024,31678653,30567456,30732926,30529369,30275265,30631140,30404763,30407479,30335379,30157243,30083502,30146373,30069302,30064429,30064869
32243527,32211167,32037209,31986214,31501835,31836857,31679291,30568029,30735113,30533077,30280521,30636022,30412153,30410238,30337520,30161330,30085762,30146596,30071291,30064912,30065907
32245284,32212080,32037445,31986851,31501932,31839821,31687050,30570075,30741535,30538115,30280822,30638053,30413618,30420775,30338551,30161340,30086040,30149259,30071923,30065455,30069666
32245976,32213265,32037724,31987617,31510908,31886916,31690978,30571638,30747523,30542449,30281368,30638552,30420642,30425825,30338635,30163024,30092320,30152755,30073866,30069091,30074055
32247527,32214604,32038395,31997942,31516377,31939473,31707087,30572307,30758009,30547103,30283176,30644111,30447166,30430816,30340047,30163744,30103779,30154210,30075092,30073263,30076574
32247528,32218774,32044291,32000544,31519003,31973807,31716740,30583433,30761321,30550001,30283442,30644780,30451354,30432000,30340490,30167899,30111739,30155413,30076433,30078804,30081440
32249791,32220624,32044464,32005703,31520654,31980671,31721276,30591508,30781737,30554618,30286044,30645075,30453556,30435875,30341704,30169296,30113641,30158615,30077856,30081019,30083793
32250275,32220812,32045651,32008081,31522228,31984643,31722967,30593842,30783065,30556356,30289153,30652124,30453729,30436451,30346834,30171386,30124344,30159693,30079996,30082307,30089336
32252769,32222112,32048126,32008367,31522747,31991845,31743049,30598586,30784811,30558820,30290262,30652460,30455670,30436689,30353776,30172256,30136287,30160946,30080368,30082337,30094776
32253305,32222183,32051151,32019204,31524962,31997312,31772262,30604041,30788352,30561209,30291485,30654060,30458485,30437169,30360219,30173675,30136823,30162251,30086524,30083024,30098535
32255254,32225245,32053291,32025396,31527044,32014939,31783756,30605242,30788459,30574974,30293421,30656183,30470524,30437447,30360922,30174930,30154266,30163082,30089047,30084888,30098646
32255536,32226854,32054049,32030711,31527917,32023960,31790590,30606385,30790158,30579081,30297404,30657266,30471722,30459095,30366174,30180588,30163564,30165116,30091060,30086212,30099859
32255898,32227645,32054466,32033681,31533195,32026951,31792351,30628634,30793656,30581146,30297560,30657527,30475290,30459601,30367836,30185261,30164612,30166533,30094382,30086615,30100255
32256063,32229872,32055531,32034293,31535487,32034744,31883810,30632497,30809396,30589196,30300691,30661314,30475786,30470404,30368409,30186982,30171480,30171643,30096389,30090147,30100608
32257743,32231427,32059584,32035487,31536442,32037186,31892889,30636943,30812027,30590843,30301911,30674660,30485103,30470501,30369142,30188015,30175704,30188596,30096525,30093145,30102321
32258026,32236183,32063583,32038906,31539030,32043446,31904156,30648503,30814090,30605037,30304179,30681873,30485628,30471976,30373807,30191314,30186025,30192574,30096698,30098558,30102376
32258438,32238411,32065339,32039659,31543731,32044716,31969368,30667364,30820243,30609293,30306335,30684583,30502796,30472013,30373995,30192004,30192532,30197082,30105879,30100477,30104175
32258497,32243093,32066422,32044417,31557318,32045101,31977772,30670597,30823661,30614428,30306553,30687435,30509329,30477481,30376606,30194257,30194016,30202414,30105971,30108692,30105269
32259081,32243318,32068325,32051873,31559532,32049883,31982965,30672832,30825943,30615277,30307236,30687645,30512023,30490876,30376684,30200129,30196342,30207546,30106302,30110503,30105699
32261608,32244364,32070418,32062760,31560118,32053629,32008142,30676382,30828001,30616974,30307665,30694472,30513227,30498395,30377570,30202061,30199833,30208045,30110041,30113420,30107827
32261749,32246092,32070855,32070903,31563240,32062245,32009508,30677290,30839252,30618053,30309826,30694963,30525293,30505502,30377900,30204045,30212025,30213999,30111131,30117072,30111782
32261809,32246739,32072560,32070917,31563913,32065246,32024807,30677636,30840359,30619464,30311656,30702103,30530043,30508725,30381466,30208634,30220895,30216246,30111679,30119989,30112904
32262055,32247426,32072777,32070975,31566923,32065844,32029821,30682395,30856611,30622544,30314875,30702180,30531991,30508916,30382447,30209530,30226526,30219036,30114944,30120933,30113999
32262301,32248795,32073374,32071237,31579546,32067896,32030680,30691099,30859471,30622685,30316532,30708613,30533003,30523274,30385121,30211260,30229064,30221686,30116602,30122871,30114526
32262586,32250755,32075995,32073226,31588606,32069148,32042515,30694901,30862410,30626194,30320736,30708872,30535226,30523333,30385947,30211876,30231127,30222068,30116798,30126138,30116693
32263184,32250916,32076117,32073888,31589670,32071662,32043460,30697099,30862586,30626446,30322616,30709103,30543988,30528365,30389241,30212404,30236954,30224588,30117328,30126537,30117507
32264744,32251065,32076828,32079257,31592418,32078904,32046461,30702933,30871924,30626876,30324283,30714641,30550585,30531456,30390400,30213559,30242993,30226836,30130001,30131953,30118008
32265102,32251688,32083370,32081215,31593531,32079288,32067541,30710842,30882557,30627473,30328216,30716289,30552316,30540291,30401320,30216613,30248928,30227631,30132991,30132537,30121972
32265391,32252105,32083595,32087756,31598106,32086061,32076996,30712841,30885106,30636874,30330569,30717078,30555018,30541013,30402824,30216928,30259946,30228042,30142343,30133287,30124508
32265443,32252202,32085099,32089785,31602189,32096090,32077664,30726116,30894774,30637438,30332232,30721010,30556094,30555134,30404430,30217956,30259992,30229384,30146221,30139598,30125635
32265675,32252998,32093486,32091026,31604906,32096461,32079018,30741907,30896205,30638998,30333799,30722317,30556402,30563399,30404543,30220345,30261546,30235085,30146494,30143576,30128242
32265813,32253147,32102384,32096700,31613982,32098880,32086481,30742560,30897209,30641728,30334898,30726827,30574381,30567917,30412742,30220982,30266665,30240224,30152555,30150753,30132098
32266363,32255244,32105873,32100829,31619491,32104098,32088489,30743987,30906784,30644132,30341340,30736255,30577092,30576917,30414399,30221914,30274986,30241264,30155866,30152264,30132969
32267893,32255643,32106067,32103341,31631149,32110696,32090727,30748948,30909527,30644287,30343203,30747730,30577288,30583786,30423813,30223118,30276548,30242039,30160036,30152897,30135578
32268986,32256170,32107591,32107176,31647700,32113030,32096601,30753640,30913152,30644507,30345663,30750375,30588295,30591766,30425007,30225732,30277216,30246381,30160610,30154202,30137188
32269516,32256348,32109099,32108162,31693144,32114056,32103301,30754105,30914946,30647204,30357013,30751342,30596648,30592972,30433330,30227385,30280033,30247841,30164489,30155613,30138289
32274028,32256977,32112181,32109562,31735702,32117096,32117297,30755646,30921510,30652978,30358229,30757740,30597150,30597374,30436297,30230911,30281918,30248366,30168384,30156712,30141098
32274083,32260543,32113609,32110520,31750804,32121524,32124763,30761157,30923536,30653285,30363137,30762202,30605492,30597958,30437290,30236067,30282462,30249469,30168673,30156924,30142605
32274896,32263280,32114219,32111446,31768981,32145151,32133819,30766938,30931739,30653398,30363309,30762614,30620707,30602745,30439189,30244605,30306181,30250756,30169290,30161416,30143245
32275247,32265152,32114732,32113241,31777277,32145651,32135044,30771430,30936741,30661981,30363998,30765309,30625961,30605398,30441886,30251013,30306183,30254918,30169568,30162147,30143751
32275681,32265894,32115758,32115774,31793091,32147317,32136906,30791410,30937186,30663972,30364592,30766962,30628051,30608002,30446811,30251923,30310127,30255305,30171976,30165480,30151481
32277201,32267060,32117826,32119935,31809517,32147687,32145255,30798294,30945833,30665729,30378249,30769238,30635989,30608487,30447421,30253156,30319931,30256425,30174911,30166323,30154328
32277971,32267215,32118189,32125834,31829501,32156906,32158664,30803704,30947981,30668218,30378322,30773137,30640381,30622618,30451455,30253477,30325172,30263059,30178138,30166670,30155848
32278103,32267283,32119297,32129010,31833013,32160727,32160883,30804217,30951063,30671240,30378524,30775267,30645776,30625774,30454728,30253793,30327466,30263300,30179795,30170183,30156675
32278857,32267410,32126486,32132029,31835278,32162638,32167129,30810448,30951177,30677226,30378850,30779188,30663767,30643064,30464072,30263529,30329524,30264269,30180232,30173249,30160857
32280636,32269846,32127955,32132939,31890796,32163000,32167430,30812196,30970787,30683427,30380305,30781286,30664464,30644908,30464407,30264022,30330651,30266836,30180505,30178703,30161763
32282580,32270521,32130255,32133557,31900788,32164084,32171576,30815976,30991901,30684691,30384097,30784131,30664502,30651742,30466044,30269574,30335301,30270125,30183607,30182961,30161936
32282931,32271106,32133068,32139450,31916952,32167606,32171659,30816858,30994575,30691025,30391775,30786005,30669522,30652421,30468923,30273966,30344010,30271950,30184572,30184662,30165986
32286222,32274154,32133194,32140975,31934712,32180575,32171693,30818791,31027518,30693670,30395836,30786551,30674117,30654910,30469088,30275122,30353860,30271973,30187441,30187661,30167906
32287365,32275125,32133536,32142666,31936356,32181138,32173906,30822537,31029968,30701050,30395904,30792728,30674778,30657649,30472988,30277697,30356926,30272114,30188678,30188236,30168425
32287609,32275139,32134603,32144440,31944175,32193020,32173950,30827646,31043128,30701223,30397946,30793734,30678004,30663757,30481553,30284628,30357299,30274465,30192842,30189098,30169290
32291274,32275193,32135909,32146532,31974907,32194177,32184552,30837144,31046665,30701824,30399952,30803900,30679869,30664869,30482056,30292113,30363726,30275262,30194734,30189143,30170575
