0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
17979222,18250925,18289591,18396299,18407912,18380309,18449552,18483891,18502972,18535218,18574988,18563220,18576869,18509072,18543848,18571516,18599358,18602542,18666849,18684796,18910245
17980471,18250948,18289999,18396307,18408049,18380463,18449622,18483914,18503544,18536439,18575209,18563641,18577592,18510214,18543963,18571836,18599964,18603731,18669539,18685552,18911966
17980575,18250951,18290004,18396670,18408412,18381451,18449906,18484209,18503695,18536910,18576504,18563771,18578314,18511426,18544818,18572436,18600172,18604042,18671969,18685941,18912874
17981748,18250977,18290665,18396689,18408429,18381513,18450029,18484932,18504087,18537007,18576603,18564407,18580539,18512148,18544834,18572459,18600358,18605369,18672512,18686786,18913628
17983053,18251349,18290852,18396743,18408504,18381574,18450126,18485212,18505073,18537179,18576713,18564704,18581387,18512907,18544939,18572708,18600580,18605937,18673482,18687125,18914258
17983245,18251707,18290854,18396855,18408623,18381736,18450361,18485214,18506561,18537999,18576899,18565584,18582731,18514011,18545440,18572724,18601451,18606155,18673902,18687483,18916479
17983274,18251844,18291082,18396963,18408876,18381942,18450437,18485432,18506624,18538154,18577124,18565691,18583635,18514049,18545599,18573344,18601657,18606182,18676259,18687624,18916701
17983447,18251935,18291347,18397048,18408945,18382270,18450972,18486405,18506895,18538454,18577653,18566255,18584048,18514872,18545791,18573367,18601794,18606229,18676987,18688159,18918499
17983654,18251940,18291555,18397539,18409222,18383261,18451237,18486411,18506944,18538632,18578167,18566456,18584329,18515343,18545874,18573777,18602186,18606889,18677702,18688387,18918767
17983971,18252649,18291754,18397713,18409544,18383279,18451387,18486847,18507476,18539030,18578167,18567340,18584351,18515489,18545922,18573800,18602471,18607128,18677983,18688524,18919258
17984854,18253455,18291882,18398473,18409947,18384233,18451808,18486883,18507697,18539087,18578629,18567498,18584413,18516112,18546253,18575132,18602507,18609567,18682026,18689569,18919282
17986140,18253483,18291987,18398597,18411157,18384869,18451812,18487289,18507767,18539788,18578678,18568244,18584606,18516414,18546349,18576886,18602532,18609592,18682617,18689768,18920643
17986340,18253664,18292125,18399085,18411441,18384895,18451944,18488357,18508494,18540089,18578954,18568608,18584628,18516609,18546717,18577864,18602647,18609597,18682697,18691510,18922155
17986443,18254082,18292874,18399779,18411442,18385411,18452223,18488429,18508638,18540189,18579669,18570075,18585194,18517009,18547817,18577973,18602852,18609665,18682982,18691556,18923279
17987232,18254892,18293237,18399937,18411642,18385609,18452502,18488461,18509647,18540474,18580731,18570240,18585687,18517608,18548199,18578356,18603415,18609727,18683793,18691613,18923525
17987465,18254932,18293516,18400312,18411874,18386589,18452811,18489905,18509975,18540530,18581223,18570259,18585714,18517612,18549972,18578795,18603791,18609965,18684249,18695590,18925002
17987513,18255752,18293615,18400397,18412142,18387014,18453145,18491008,18510881,18540605,18581355,18570595,18588172,18518695,18550532,18580160,18605814,18613434,18684289,18696214,18926375
17987618,18256334,18293627,18400570,18412508,18387045,18453811,18491035,18511257,18540645,18581549,18571735,18588865,18518732,18550683,18580164,18605847,18613986,18684529,18697599,18928915
17987670,18257252,18293920,18401089,18413720,18387260,18454020,18491880,18511503,18540967,18581577,18572227,18593541,18521888,18550725,18582208,18607336,18614490,18685482,18698788,18929282
17987796,18257849,18294011,18401140,18413786,18387296,18454116,18492741,18511662,18541677,18582727,18572799,18594014,18522317,18550896,18582318,18607620,18617406,18685549,18699842,18929466
17988124,18257910,18294836,18401417,18414215,18387824,18456609,18493100,18512107,18543286,18582891,18573129,18594267,18522806,18551114,18582600,18608311,18618179,18686086,18700511,18932535
17988671,18258013,18295087,18401936,18414291,18387910,18456749,18493169,18512326,18543964,18583415,18573435,18594432,18522930,18551502,18582740,18608419,18618434,18686462,18701881,18933779
17988881,18258293,18295124,18401960,18414403,18387990,18457162,18494022,18512437,18544532,18585062,18573811,18594438,18523183,18552180,18584396,18610825,18618550,18689104,18703584,18934667
17989455,18258509,18295147,18402399,18414494,18388121,18457181,18494184,18513224,18545372,18585180,18573832,18594599,18523742,18552309,18586754,18610946,18618872,18689220,18703831,18935960
17989669,18259139,18295206,18402472,18414517,18388403,18457666,18494457,18514077,18545398,18585271,18573901,18594661,18524117,18553262,18586866,18610972,18618915,18689755,18704243,18936574
17989949,18259173,18295746,18402731,18414602,18388434,18457956,18495093,18514234,18546757,18587040,18574247,18596584,18524123,18553294,18587169,18612152,18620471,18689801,18704981,18940194
17990032,18259267,18296014,18402790,18414774,18388527,18458609,18496005,18514337,18547047,18587914,18574459,18597134,18524765,18555003,18587837,18612509,18621055,18690025,18705186,18940631
17990304,18259526,18296027,18403017,18415199,18388604,18458644,18496479,18515277,18547416,18588567,18574968,18598064,18524768,18556799,18588132,18612554,18623138,18690111,18707101,18942200
17990545,18259837,18296059,18403370,18416396,18388607,18458654,18496933,18515341,18549097,18588749,18575149,18598393,18524855,18557814,18588520,18612840,18623483,18690293,18707197,18945201
17991736,18259929,18296161,18404251,18416456,18388869,18459288,18497324,18515466,18549161,18589227,18575484,18598699,18526333,18557881,18589111,18613560,18624114,18690878,18708341,18945324
17992883,18259984,18296503,18404831,18416607,18389254,18459925,18497581,18516210,18549531,18589309,18575532,18598938,18527150,18558759,18590045,18614553,18625884,18692616,18709739,18946971
17993590,18260607,18296639,18404895,18416698,18389792,18460157,18497631,18516674,18549964,18589447,18576062,18599367,18527793,18558926,18590999,18615570,18626971,18692870,18710065,18950336
17994369,18262405,18297125,18405169,18417315,18390186,18460235,18497766,18517516,18550857,18589555,18576420,18599622,18527912,18559034,18591362,18615687,18627105,18693291,18711744,18951994
17994429,18262652,18297367,18405756,18417449,18391529,18461097,18497802,18519156,18551444,18589940,18576602,18599752,18529412,18561852,18592060,18616194,18629304,18693448,18712059,18952329
17994476,18262777,18297606,18406171,18417557,18392042,18461255,18498052,18519195,18551497,18590149,18576754,18600232,18529966,18562469,18592119,18617678,18631134,18696314,18713083,18955401
17996147,18263456,18297914,18406472,18417889,18392147,18461419,18498198,18520049,18552632,18590334,18577204,18600819,18530691,18562719,18592133,18618339,18631847,18697061,18714517,18955770
17996175,18263584,18298166,18406534,18418077,18392165,18461527,18499737,18520233,18553622,18590355,18577981,18600832,18531036,18562884,18593202,18618807,18633026,18697809,18715190,18955993
17996317,18263740,18298325,18406699,18418207,18392552,18461841,18500134,18521554,18553838,18590401,18578478,18601941,18531057,18563137,18594227,18618909,18633164,18699566,18716410,18957419
17996676,18263765,18298541,18407055,18418919,18392682,18462593,18501227,18521709,18554077,18590791,18578770,18602890,18531098,18563310,18595067,18619972,18634092,18701173,18723291,18958536
17998075,18263808,18298676,18407079,18419336,18392706,18463294,18501289,18521760,18554684,18590912,18578884,18603329,18531169,18563846,18595981,18620284,18634843,18702010,18723422,18959044
17998345,18264599,18298742,18407166,18419617,18392824,18463385,18501379,18522629,18555187,18592527,18580092,18603355,18531752,18564997,18596582,18621562,18636780,18706710,18724172,18960529
17998377,18264739,18298936,18407499,18419918,18394598,18463690,18502465,18522677,18555663,18592613,18580094,18603412,18534949,18565034,18596973,18623514,18637393,18707121,18724676,18962160
17998768,18265100,18299673,18407752,18420036,18394979,18464522,18502486,18522979,18556028,18592899,18580209,18604780,18535350,18565639,18597862,18623951,18637830,18708264,18727487,18963986
17999553,18265839,18299809,18407804,18420526,18395122,18464850,18502736,18523816,18556861,18593038,18580795,18606539,18535545,18565697,18598572,18624737,18638070,18711039,18727494,18964442
17999955,18266480,18299916,18408289,18420688,18395145,18466152,18502795,18523941,18558376,18593268,18581058,18606566,18537037,18566342,18598625,18625837,18639345,18713379,18728550,18964657
18000303,18266782,18300074,18408532,18420787,18395235,18466559,18503016,18524215,18558383,18593297,18581177,18607255,18540109,18568256,18598813,18626631,18639945,18714563,18731563,18964801
18000574,18266799,18300222,18409324,18420952,18395597,18467740,18503301,18524281,18558905,18593481,18581455,18608685,18540179,18570311,18600428,18627001,18640156,18715062,18732717,18965600
18000744,18267202,18301219,18409474,18421105,18395862,18468339,18503752,18524923,18559269,18593663,18583029,18608869,18540613,18570763,18600652,18628167,18643402,18715699,18734087,18966670
18001692,18267516,18301612,18409558,18421329,18395867,18469206,18503978,18525448,18559349,18594017,18584334,18611443,18541737,18572442,18600736,18630264,18645569,18717615,18734902,18966677
18002222,18268041,18302107,18409579,18421897,18396022,18469595,18504415,18526190,18559455,18594188,18585630,18611720,18541835,18572596,18602815,18630776,18645831,18718889,18736772,18968350
18002240,18268668,18302140,18409982,18422150,18396478,18469614,18504950,18526204,18559819,18595039,18586259,18612134,18542463,18572781,18603140,18632324,18647270,18718961,18737876,18968565
18002408,18268700,18302318,18410555,18422385,18396812,18469734,18506547,18526248,18560317,18595866,18586329,18612329,18543106,18573467,18604475,18632712,18649417,18719247,18739099,18970616
18002577,18269807,18302457,18411301,18422549,18397096,18470136,18506568,18527561,18560884,18596535,18586436,18612943,18543147,18574310,18605021,18632859,18649441,18719473,18742170,18975371
18002682,18270063,18302997,18411599,18422593,18397452,18470361,18506798,18527837,18561257,18597020,18587895,18613012,18543452,18574997,18606109,18633391,18649600,18719778,18742250,18977030
18002792,18270320,18303697,18411620,18422871,18397885,18470446,18507684,18528011,18563543,18597139,18588299,18613234,18543686,18575557,18608449,18634222,18649823,18721354,18745439,18979140
18002950,18270416,18303713,18411642,18422894,18397921,18470637,18508632,18528270,18564432,18598412,18589206,18614117,18543805,18576039,18609266,18640502,18649844,18723797,18746902,18979155
18003810,18270921,18303729,18411940,18422979,18398019,18470697,18508659,18528361,18566445,18598424,18589294,18614849,18543825,18576135,18609389,18641489,18650640,18723952,18748742,18980620
18004144,18271207,18304310,18412468,18423052,18398389,18471049,18509209,18530545,18566454,18599600,18589322,18614952,18543989,18576437,18609928,18641857,18652401,18729023,18749797,18982312
18004319,18271421,18304597,18412479,18423091,18398424,18471342,18509252,18530592,18567543,18600030,18589831,18615010,18544180,18576912,18609957,18642018,18653112,18730496,18749871,18983144
18004630,18271427,18304715,18412591,18424160,18399165,18471437,18509499,18531771,18568090,18600574,18589885,18615932,18544552,18576984,18610021,18642137,18653342,18731780,18757000,18984907
18005916,18272122,18305050,18412683,18424623,18399299,18471642,18509979,18531909,18568144,18601036,18591084,18616078,18544765,18579012,18610054,18642329,18655060,18733514,18757742,18986629
18006164,18272346,18305119,18412752,18424761,18399790,18472756,18510365,18532534,18568312,18601224,18591280,18616291,18544867,18581019,18610587,18643246,18655211,18735871,18759195,18986649
18006833,18272577,18305157,18413273,18425181,18399949,18473382,18510648,18532637,18569213,18601889,18592739,18616479,18546483,18582191,18612674,18644638,18655683,18736391,18762069,18990124
18007426,18273017,18305243,18413327,18425399,18400137,18473495,18510843,18532889,18569415,18601928,18593605,18617640,18548389,18584204,18613890,18644882,18657800,18737953,18763045,18990173
18007955,18273204,18305485,18413519,18425537,18400424,18473955,18511342,18533410,18569611,18602411,18594454,18619316,18548780,18584459,18614337,18645346,18660817,18738232,18763160,18990682
18008152,18273363,18305628,18413758,18425631,18400685,18474019,18511881,18533446,18570524,18603102,18595776,18619636,18551757,18585471,18614749,18645967,18662009,18739300,18765449,18991572
18008567,18274308,18305692,18413866,18425677,18400724,18474044,18512032,18534078,18570748,18604060,18597265,18620690,18552338,18585596,18614827,18648499,18665197,18739575,18770149,18991982
18008935,18275102,18306097,18414090,18426156,18401068,18474113,18512397,18534225,18570926,18605674,18597320,18620914,18552471,18586596,18615047,18649546,18666645,18740342,18770550,18992714
18008988,18275721,18306631,18415227,18426167,18401094,18474175,18512829,18534297,18572062,18606417,18598548,18621175,18552568,18586792,18615098,18650957,18666897,18741202,18773191,18993158
18009148,18275916,18307090,18415747,18426681,18401349,18474982,18512831,18534396,18573073,18606707,18599809,18621981,18552930,18588047,18615905,18651396,18667015,18741333,18774314,18995966
18009779,18276329,18307358,18416346,18426730,18401369,18475084,18513609,18534554,18573986,18607048,18600617,18622184,18554068,18588438,18616477,18652040,18670910,18742130,18774865,18996049
18009922,18276604,18307460,18416549,18426794,18401587,18475594,18514129,18535021,18574307,18608699,18601928,18622596,18555912,18588844,18616511,18652100,18671846,18742857,18775148,18996184
18010039,18277345,18308133,18416639,18427040,18401625,18475874,18514166,18535363,18575048,18610011,18602144,18623093,18556984,18589282,18616779,18652886,18672112,18742996,18775374,18998352
18011439,18277422,18308153,18416897,18427102,18402197,18475940,18514346,18535496,18575784,18610014,18602774,18623232,18557445,18590728,18617630,18652931,18672194,18743323,18775631,18998789
18011744,18277430,18308233,18417256,18427337,18402272,18476005,18515509,18535573,18575804,18610146,18602840,18623632,18557679,18590886,18618177,18653141,18672912,18745306,18775681,18999659
18011894,18278383,18308246,18417470,18427561,18403137,18476489,18515812,18536264,18576462,18610170,18602909,18623990,18558109,18591124,18619580,18653244,18674099,18745847,18776084,18999987
18012339,18278790,18309074,18417567,18427590,18403726,18477275,18515893,18536487,18576491,18610297,18602992,18624249,18558319,18591155,18620003,18653409,18675867,18745994,18778324,19000136
18012518,18278812,18309142,18417734,18427799,18404218,18477635,18516445,18536722,18577130,18610855,18603102,18624285,18561324,18592399,18620105,18653535,18676657,18746433,18779984,19004963
18012575,18278885,18310319,18417809,18428019,18404725,18477707,18516697,18536794,18577202,18611736,18603858,18624645,18561879,18592971,18620162,18656841,18676876,18747219,18781095,19007743
18012650,18279212,18310403,18418009,18428639,18404769,18478890,18516945,18537133,18577324,18611805,18604156,18624934,18563676,18593132,18622174,18657308,18677747,18748144,18781303,19009021
18013377,18279458,18311085,18418332,18428987,18404926,18479324,18517444,18537188,18578430,18612202,18605549,18625022,18563952,18593261,18622482,18659396,18678663,18751687,18781872,19010866
18013520,18279683,18311161,18418596,18429295,18405053,18479484,18517816,18537304,18578805,18613334,18605849,18625361,18564543,18593332,18622905,18659592,18679259,18753919,18782279,19014389
18014532,18279935,18311222,18418759,18429431,18405122,18480019,18518265,18537363,18579636,18614034,18606281,18625952,18565437,18593534,18624072,18659968,18679405,18754450,18783810,19014610
18014602,18279971,18311450,18419093,18429434,18405919,18480089,18518909,18538244,18580557,18614506,18606545,18627051,18565734,18593689,18624718,18660149,18679979,18755066,18784135,19015387
18015045,18280611,18311882,18419962,18429717,18405956,18480425,18518912,18539064,18581032,18614814,18606734,18627810,18565988,18593768,18625294,18661720,18682615,18755909,18786672,19017130
18016311,18280877,18311920,18420169,18429726,18406607,18480440,18518924,18539293,18581220,18615021,18606989,18627941,18566004,18595617,18628198,18662419,18683429,18757777,18787740,19028507
18016589,18281050,18312241,18420256,18429788,18406797,18480456,18519500,18539381,18581995,18615166,18607074,18628144,18566577,18595847,18629142,18662549,18684585,18759206,18790241,19029747
18016696,18281299,18312410,18420483,18429904,18406987,18480942,18519801,18540727,18582961,18615870,18607718,18629179,18567045,18595945,18630302,18663599,18686482,18760154,18791214,19030113
18017632,18281427,18313062,18420721,18430155,18407709,18481029,18520364,18540943,18582963,18616130,18609186,18630812,18567561,18596818,18630612,18664052,18687360,18761524,18791629,19030621
18017642,18281972,18313080,18420795,18430391,18407814,18481143,18520834,18541312,18583316,18616609,18610101,18630842,18569557,18596874,18631996,18665067,18688553,18761594,18791711,19030930
18018528,18282237,18313532,18420990,18430527,18407884,18481399,18521350,18541966,18583804,18616920,18610420,18632661,18570122,18597246,18632627,18665074,18690528,18761680,18793195,19034440
18018798,18282457,18313610,18421446,18430669,18407980,18482177,18521626,18543102,18584037,18617469,18610549,18632711,18570364,18600232,18633593,18666232,18691837,18765840,18794959,19034769
18019575,18282986,18313842,18422087,18431054,18408212,18482384,18521927,18543267,18584259,18619450,18610777,18632911,18570653,18600326,18634088,18666530,18691859,18765990,18795234,19038701
18021269,18283281,18313986,18422554,18431821,18408242,18482415,18523032,18543679,18584307,18620159,18611347,18633098,18570952,18601104,18634917,18669584,18693057,18771983,18796259,19040361
18022044,18283486,18314072,18422589,18432862,18408910,18482475,18523269,18544295,18584631,18620178,18612100,18633397,18571279,18601592,18634990,18669905,18694082,18772846,18797578,19041047
18022072,18283505,18314765,18422742,18432992,18409100,18482659,18523410,18544865,18585774,18620486,18613256,18633699,18571730,18602673,18635505,18671324,18694190,18774325,18797766,19044029
18022074,18283925,18314830,18422912,18433115,18409462,18482987,18524254,18545637,18586882,18620604,18613398,18633922,18572014,18603083,18636601,18671551,18694270,18775168,18799546,19045372
18022744,18284395,18314831,18423405,18433305,18409567,18483900,18525655,18545949,18587419,18620729,18613906,18634276,18572084,18605469,18636742,18671723,18694983,18776282,18802029,19045685
18022834,18284602,18314950,18423687,18433703,18409572,18484295,18525696,18545969,18588055,18621115,18613998,18634855,18572722,18605869,18637168,18672043,18694999,18776545,18802249,19046981
18022972,18284752,18315425,18423722,18434507,18409849,18484386,18525782,18546737,18588132,18621747,18614644,18635190,18572827,18606077,18638106,18672413,18695039,18777190,18803248,19048247
18023738,18285279,18315976,18423791,18434539,18410212,18484666,18526267,18547054,18588368,18622377,18615532,18635492,18574339,18607131,18639484,18672612,18695539,18777197,18805267,19051947
18024277,18285839,18315992,18423991,18434957,18410854,18484749,18526687,18547449,18588442,18623817,18615597,18635641,18574915,18607634,18640996,18675883,18696769,18778046,18805499,19054587
18024297,18285930,18316504,18424297,18435290,18410972,18485282,18526698,18548535,18588734,18623907,18616176,18635796,18575044,18608144,18641595,18677283,18698334,18779969,18808849,19054779
18024485,18286030,18316618,18424537,18436132,18411101,18485568,18526709,18548719,18589339,18625023,18616314,18635854,18576072,18608326,18641626,18677865,18700245,18780445,18810179,19056138
18024552,18286060,18316790,18424645,18436692,18411134,18485574,18526736,18549459,18589380,18626656,18616445,18636222,18576096,18608914,18641969,18678845,18700582,18780514,18811084,19060468
18024684,18286344,18317117,18424711,18436886,18411497,18485582,18527505,18549944,18589649,18627082,18617306,18636649,18576234,18610396,18644325,18679262,18703125,18781993,18812129,19061049
18025033,18286547,18317331,18424784,18437330,18411830,18485838,18527917,18550353,18590517,18627408,18617677,18637210,18576803,18610727,18644359,18679692,18704454,18782012,18815251,19064303
18025382,18286549,18317414,18424851,18437347,18411877,18485896,18527968,18550833,18590674,18627529,18618505,18639712,18578541,18610945,18644753,18679943,18704885,18782373,18815346,19065451
18026162,18286612,18318080,18425533,18437603,18411926,18486025,18528067,18551532,18591882,18627813,18618679,18639804,18579934,18611272,18644882,18681179,18707294,18783719,18815764,19065980
18027683,18287365,18318156,18426272,18437648,18412134,18486749,18528474,18551586,18593097,18627959,18619356,18640279,18581034,18611583,18644992,18681613,18708200,18785608,18816314,19066485
18027830,18287481,18318233,18426365,18437676,18412514,18486975,18528637,18551757,18595506,18628276,18619433,18640410,18581208,18612561,18645585,18681794,18708404,18785721,18817627,19068867
18029182,18287608,18318286,18426677,18437840,18412826,18486984,18529714,18553509,18596172,18628996,18619834,18642879,18581654,18612956,18645609,18681918,18709019,18786531,18817874,19070143
18029484,18287860,18318810,18426724,18437845,18413253,18486996,18530214,18554101,18596500,18629934,18620706,18643484,18582040,18614637,18646307,18682287,18712752,18788764,18819217,19071563
18029702,18288060,18319657,18426773,18438354,18413676,18487147,18530337,18554442,18597455,18630128,18621006,18644042,18584340,18615477,18647008,18683105,18713395,18791149,18823369,19071613
18032282,18289187,18319878,18426807,18438355,18414003,18487209,18530599,18555422,18597961,18630743,18621150,18644124,18584500,18617804,18647469,18683261,18715914,18792729,18824510,19073466
18032323,18289302,18320360,18426980,18438687,18414166,18488205,18530980,18555823,18598436,18632064,18621962,18646428,18585687,18621116,18648977,18683394,18717995,18793528,18826031,19074303
18032948,18289488,18320434,18427215,18438827,18414646,18488225,18530982,18556727,18598540,18632395,18622227,18646470,18586122,18621934,18649961,18683500,18718704,18793976,18826242,19076969
18032985,18289595,18320958,18427625,18438986,18415185,18488673,18531014,18556980,18598808,18632682,18622691,18647762,18586527,18622040,18650129,18683701,18718827,18794874,18827044,19077178
18033004,18289728,18321060,18427632,18439139,18415225,18488764,18531285,18557664,18599272,18632854,18623065,18648058,18587577,18624456,18650609,18685746,18721323,18795294,18827691,19080161
18033117,18289783,18321154,18427655,18439202,18415239,18489064,18533411,18558602,18600065,18633080,18623144,18648671,18587628,18624849,18651329,18686248,18722282,18796406,18828440,19080696
18033214,18289817,18321162,18427947,18439910,18415358,18489694,18533632,18560701,18600077,18633287,18623335,18648802,18588741,18627615,18651778,18686562,18723434,18798351,18831767,19081804
18033560,18290547,18321362,18428389,18439928,18415442,18489805,18533682,18560777,18600097,18633992,18623773,18651896,18590103,18627852,18652064,18689236,18726547,18798990,18832089,19083650
18033755,18290594,18321377,18428483,18440497,18417239,18490027,18534293,18561162,18600275,18634660,18625094,18652622,18592379,18629189,18653868,18689254,18726846,18799707,18833017,19083800
18034687,18290716,18322250,18428642,18440737,18417497,18490634,18534397,18561202,18600551,18635551,18625778,18654569,18592678,18630230,18654645,18689499,18728366,18800142,18833157,19085400
18034750,18291062,18322315,18428707,18440782,18417897,18490877,18534483,18561492,18600611,18635660,18626078,18655279,18594584,18630308,18655874,18689587,18728629,18800712,18834940,19087418
18034780,18291063,18322437,18429113,18440794,18418374,18490927,18535524,18562323,18601010,18635741,18627144,18656314,18594592,18630619,18657024,18691154,18729336,18801674,18835861,19087784
18034912,18291183,18322633,18429171,18441052,18418374,18491560,18535640,18562415,18601266,18636017,18627240,18656553,18595315,18631555,18658332,18691815,18730635,18802123,18835929,19088210
18035167,18292131,18322820,18429187,18441057,18418576,18492170,18536053,18562824,18601702,18637104,18627384,18656682,18595354,18632171,18658333,18692194,18731464,18802467,18839972,19089261
18036147,18292227,18323482,18429216,18441119,18418614,18493144,18536526,18562992,18602065,18637159,18627638,18657942,18595636,18632540,18660183,18692605,18731609,18803134,18841834,19089563
18036241,18293417,18323562,18429357,18441287,18418971,18493483,18537812,18564089,18602257,18637894,18627727,18658049,18597051,18632797,18661636,18692893,18731939,18803196,18842553,19092740
18036277,18293515,18323796,18429512,18441289,18419102,18494067,18538055,18564200,18603047,18638559,18628061,18659851,18597494,18633384,18661970,18693835,18732951,18805889,18842833,19092804
18037778,18293856,18324142,18429725,18441327,18419362,18494234,18538056,18564456,18603677,18638949,18628636,18660257,18597868,18633674,18662597,18693852,18733784,18806808,18844747,19094947
18038520,18293902,18324197,18430049,18441550,18419364,18494588,18538191,18566086,18604153,18640035,18629294,18662081,18598497,18634514,18662874,18694059,18735355,18807210,18844800,19095500
18039698,18294285,18324442,18430978,18441809,18419366,18494989,18538799,18567888,18604154,18640178,18629389,18662759,18599837,18634857,18663799,18694244,18736904,18809147,18848814,19095521
18040249,18294453,18324457,18431100,18442024,18419437,18495033,18539027,18568678,18604386,18641804,18630316,18663480,18599991,18635344,18663831,18694938,18742312,18809460,18848981,19099793
18040731,18294986,18324524,18431137,18442135,18419672,18495079,18539704,18568853,18605308,18641887,18630702,18663804,18600661,18636517,18664281,18697553,18745339,18809500,18852596,19101403
18040999,18294996,18324722,18431184,18442662,18419785,18495122,18540096,18569142,18605961,18642032,18632446,18664068,18601641,18637457,18665252,18697804,18745787,18813557,18852873,19103546
18041209,18295602,18324742,18431213,18442835,18419893,18495147,18540334,18569864,18606521,18642727,18632707,18664952,18602006,18639582,18666829,18697971,18749289,18813562,18853693,19103632
18041599,18295709,18325098,18432194,18443029,18420026,18495637,18540412,18570264,18606558,18643061,18633593,18665621,18602149,18640165,18666960,18697995,18750428,18813579,18855374,19107445
18041652,18296284,18325147,18432664,18443351,18420157,18496022,18541328,18570513,18606977,18643484,18633935,18665878,18602899,18641378,18667343,18699136,18751423,18815024,18855865,19110423
18041958,18297043,18325380,18432957,18443499,18420621,18496243,18541982,18570518,18606992,18643736,18634124,18666352,18603584,18641733,18667515,18700327,18753811,18815436,18857094,19110750
18042012,18297063,18325387,18433593,18443927,18420878,18496697,18542163,18571228,18607944,18648048,18634447,18666456,18603591,18642298,18667577,18700441,18753964,18818097,18857586,19112810
18042518,18297307,18325751,18433782,18443929,18421250,18497059,18542282,18571412,18608005,18648464,18635246,18667047,18605179,18642781,18667892,18701496,18754084,18821532,18857962,19114892
18043032,18297631,18325829,18433794,18444142,18421584,18497212,18542377,18573290,18609282,18648600,18636196,18667623,18605564,18642960,18668733,18702026,18754499,18823539,18858257,19115894
18043356,18298492,18325871,18434038,18444242,18421877,18498417,18542847,18573457,18609327,18648734,18637161,18668261,18607441,18643297,18669264,18703131,18754516,18823875,18859568,19116143
18043502,18298557,18326073,18434356,18444380,18422496,18498777,18543075,18574172,18609399,18648981,18637289,18668455,18608725,18644098,18670542,18703684,18756872,18828726,18859871,19116782
18043827,18298635,18326328,18434670,18445140,18422601,18500055,18544986,18575006,18610672,18649117,18637931,18668928,18609779,18644499,18673589,18708511,18757291,18828896,18861417,19117088
18044912,18298637,18326530,18434672,18445274,18422931,18500555,18547539,18575155,18610699,18649205,18638742,18669071,18609902,18644719,18673596,18708974,18757819,18834155,18861536,19117850
18045250,18298950,18326561,18434752,18445379,18423258,18500604,18547737,18575683,18610955,18649293,18638809,18669393,18611221,18645105,18673835,18710739,18762500,18834258,18862930,19119570
18045303,18298967,18327004,18434777,18445425,18423458,18500960,18549399,18575841,18611499,18651082,18639679,18669964,18611462,18645538,18674694,18712025,18762878,18834461,18863562,19120701
18046287,18300033,18327230,18434849,18445434,18423714,18501371,18549544,18576570,18611609,18652540,18639827,18670807,18612416,18650919,18674772,18713283,18763534,18839445,18866237,19122160
18046826,18300519,18327692,18434867,18445857,18423810,18501749,18549661,18577287,18611632,18652792,18640294,18671261,18613015,18651139,18674999,18713472,18764737,18840854,18869116,19123129
18047047,18300569,18327947,18435174,18446659,18424603,18502028,18549768,18578357,18612581,18653224,18640472,18672271,18613507,18651162,18675245,18715017,18765375,18846841,18869289,19127473
18047407,18300793,18328401,18435287,18446677,18424807,18502576,18549889,18579847,18612631,18655878,18640851,18673466,18613525,18652718,18675668,18715223,18766136,18849958,18872432,19128038
18047984,18300799,18328667,18435294,18447114,18425885,18502638,18550521,18579908,18613531,18656145,18641612,18673489,18614682,18652801,18677663,18715678,18767259,18853434,18875205,19128346
18048026,18301034,18328903,18435416,18447952,18426029,18503379,18550944,18581193,18613714,18656226,18641869,18675811,18614805,18653125,18679406,18715823,18768704,18855549,18876742,19128455
18048828,18301150,18329243,18435541,18447957,18426508,18503404,18551122,18581424,18613867,18657223,18642497,18679968,18615494,18654081,18679736,18715908,18770238,18856744,18876846,19128926
18049655,18302704,18329267,18435680,18448109,18426934,18503853,18551358,18581532,18614037,18657346,18642777,18681004,18616257,18654301,18680062,18716211,18776531,18856884,18877793,19131662
18050735,18303167,18329307,18436343,18448312,18427312,18504025,18552347,18582090,18614163,18658379,18643046,18681069,18616535,18655538,18680652,18718137,18778199,18859920,18883048,19132396
18051092,18303265,18329334,18436544,18448354,18427532,18504663,18552399,18582550,18614536,18658462,18643168,18681352,18617576,18656002,18680848,18719531,18778409,18861511,18886323,19134938
18051393,18303367,18329632,18436610,18448465,18427809,18504845,18552872,18583017,18615059,18660892,18643377,18681402,18617615,18656597,18681676,18719921,18778437,18863377,18887049,19136509
18051585,18303761,18329830,18436679,18448824,18427969,18505487,18553002,18583555,18616096,18661124,18644517,18682143,18618080,18663348,18681857,18721341,18778694,18863649,18887614,19136732
18052133,18303999,18329872,18436816,18448957,18428009,18505775,18553319,18584606,18616861,18661174,18644552,18684628,18618204,18663365,18683007,18721412,18782186,18871144,18890604,19137128
18052575,18304645,18329921,18436834,18449734,18428321,18506175,18553373,18585145,18617056,18663737,18645389,18684688,18618740,18664240,18684307,18721909,18786227,18871247,18890974,19142012
18052957,18304863,18330432,18437215,18449960,18428436,18506472,18553584,18585189,18617254,18664042,18645681,18684939,18618865,18667111,18684838,18722469,18787698,18871389,18893018,19142025
